offset,latA,latB,label
0x175d00,278.7,305.3,0
0x175d80,278.6,305.2,0
0x175e00,277.7,312.7,0
0x175e80,277.7,312.7,0
0x175f00,278.5,305.3,0
0x175f80,278.7,305.3,0
0x176000,277.0,311.6,0
0x176080,277.1,311.6,0
0x176100,303.9,275.1,1
0x176180,303.9,275.1,1
0x176200,277.2,311.7,0
0x176280,277.2,311.7,0
0x176300,303.9,275.0,1
0x176380,304.0,275.1,1
0x176400,277.4,300.5,0
0x176480,277.6,300.3,0
0x176500,278.2,304.0,0
0x176580,278.4,304.0,0
0x176600,277.5,300.3,0
0x176680,277.5,300.3,0
0x176700,278.3,304.0,0
0x176780,278.3,304.0,0
0x176800,277.1,304.1,0
0x176880,277.1,304.1,0
0x176900,277.5,308.6,0
0x176980,277.6,308.4,0
0x176a00,277.1,304.2,0
0x176a80,277.0,304.1,0
0x176b00,277.6,308.6,0
0x176b80,277.4,308.5,0
0x176c00,303.9,276.5,1
0x176c80,304.0,276.5,1
0x176d00,278.3,302.1,0
0x176d80,278.2,302.3,0
0x176e00,303.9,276.5,1
0x176e80,303.9,276.5,1
0x176f00,278.0,302.3,0
0x176f80,278.1,302.2,0
0x177000,302.2,277.7,1
0x177080,302.4,277.7,1
0x177100,277.3,311.1,0
0x177180,277.1,311.2,0
0x177200,302.4,277.7,1
0x177280,302.4,277.7,1
0x177300,277.4,311.0,0
0x177380,277.2,311.1,0
0x177400,276.9,306.7,0
0x177480,277.0,306.6,0
0x177500,277.8,304.8,0
0x177580,277.8,304.7,0
0x177600,276.8,306.7,0
0x177680,276.9,306.7,0
0x177700,277.8,304.8,0
0x177780,277.7,304.9,0
0x177800,276.7,314.2,0
0x177880,276.6,314.3,0
0x177900,277.7,306.5,0
0x177980,277.8,306.6,0
0x177a00,276.7,314.2,0
0x177a80,276.6,314.2,0
0x177b00,277.8,306.6,0
0x177b80,277.8,306.4,0
0x177c00,276.8,303.0,0
0x177c80,277.1,303.0,0
0x177d00,302.8,276.9,1
0x177d80,302.8,276.9,1
0x177e00,276.9,303.2,0
0x177e80,276.8,303.0,0
0x177f00,302.8,277.0,1
0x177f80,302.7,276.9,1
0x178000,302.8,277.0,1
0x178080,302.9,277.0,1
0x178100,277.1,303.0,0
0x178180,276.9,303.0,0
0x178200,302.9,277.2,1
0x178280,302.8,277.2,1
0x178300,277.0,303.0,0
0x178380,277.0,302.9,0
0x178400,277.6,306.7,0
0x178480,277.7,306.8,0
0x178500,280.1,317.4,0
0x178580,280.4,317.5,0
0x178600,277.6,306.7,0
0x178680,277.5,306.8,0
0x178700,280.4,317.4,0
0x178780,280.5,317.5,0
0x178800,277.6,304.7,0
0x178880,277.4,304.7,0
0x178900,276.9,306.7,0
0x178980,276.8,306.7,0
0x178a00,278.0,304.7,0
0x178a80,277.7,304.7,0
0x178b00,276.8,306.7,0
0x178b80,277.0,306.8,0
0x178c00,280.7,314.8,0
0x178c80,280.7,314.9,0
0x178d00,302.4,278.0,1
0x178d80,302.4,278.0,1
0x178e00,280.9,314.9,0
0x178e80,280.8,314.8,0
0x178f00,302.3,277.9,1
0x178f80,302.4,277.9,1
0x179000,277.9,302.0,0
0x179080,277.9,301.9,0
0x179100,304.0,276.0,1
0x179180,304.0,276.0,1
0x179200,278.0,301.9,0
0x179280,278.2,301.9,0
0x179300,304.1,276.0,1
0x179380,304.0,276.0,1
0x179400,281.3,312.5,0
0x179480,281.3,312.5,0
0x179500,277.1,304.1,0
0x179580,277.2,304.2,0
0x179600,281.0,312.7,0
0x179680,281.1,312.6,0
0x179700,277.2,304.2,0
0x179780,277.1,304.1,0
0x179800,278.1,304.2,0
0x179880,278.3,304.3,0
0x179900,277.5,300.3,0
0x179980,277.5,300.4,0
0x179a00,278.0,304.3,0
0x179a80,278.2,304.1,0
0x179b00,277.5,300.1,0
0x179b80,277.6,300.2,0
0x179c00,303.7,275.1,1
0x179c80,303.7,275.1,1
0x179d00,280.9,314.8,0
0x179d80,280.8,314.9,0
0x179e00,303.8,274.9,1
0x179e80,303.8,275.0,1
0x179f00,281.0,314.8,0
0x179f80,280.7,315.0,0
0x17a000,281.4,307.6,0
0x17a080,281.3,307.6,0
0x17a100,281.7,315.9,0
0x17a180,281.5,315.8,0
0x17a200,281.1,307.7,0
0x17a280,281.0,307.7,0
0x17a300,281.5,315.8,0
0x17a380,281.5,315.8,0
0x17a400,308.9,280.1,1
0x17a480,308.8,280.3,1
0x17a500,283.0,306.0,0
0x17a580,283.0,305.8,0
0x17a600,308.7,280.2,1
0x17a680,308.8,280.0,1
0x17a700,282.9,306.0,0
0x17a780,282.9,305.9,0
0x17a800,282.0,313.2,0
0x17a880,281.9,313.2,0
0x17a900,308.4,280.4,1
0x17a980,308.4,280.4,1
0x17aa00,282.2,313.2,0
0x17aa80,281.9,313.1,0
0x17ab00,308.4,280.4,1
0x17ab80,308.3,280.4,1
0x17ac00,281.3,304.7,0
0x17ac80,281.5,304.7,0
0x17ad00,282.6,309.3,0
0x17ad80,282.8,309.2,0
0x17ae00,281.3,304.7,0
0x17ae80,281.3,304.7,0
0x17af00,282.7,309.5,0
0x17af80,282.8,309.3,0
0x17b000,281.5,315.5,0
0x17b080,281.6,315.6,0
0x17b100,282.5,311.8,0
0x17b180,282.5,311.8,0
0x17b200,281.6,315.5,0
0x17b280,281.5,315.5,0
0x17b300,282.5,312.0,0
0x17b380,282.5,311.8,0
0x17b400,281.1,307.0,0
0x17b480,281.0,307.0,0
0x17b500,306.7,281.2,1
0x17b580,306.5,281.0,1
0x17b600,280.9,307.2,0
0x17b680,280.9,307.1,0
0x17b700,306.9,281.2,1
0x17b780,306.7,281.1,1
0x17b800,306.1,281.5,1
0x17b880,306.2,281.3,1
0x17b900,281.1,318.7,0
0x17b980,281.1,318.5,0
0x17ba00,306.4,281.6,1
0x17ba80,306.4,281.5,1
0x17bb00,281.0,318.7,0
0x17bb80,281.1,318.6,0
0x17bc00,280.5,310.5,0
0x17bc80,280.7,310.3,0
0x17bd00,282.5,308.6,0
0x17bd80,282.3,308.6,0
0x17be00,280.6,310.3,0
0x17be80,280.6,310.5,0
0x17bf00,282.3,308.6,0
0x17bf80,282.5,308.7,0
0x17c000,276.8,303.0,0
0x17c080,276.9,303.0,0
0x17c100,277.8,306.5,0
0x17c180,278.0,306.5,0
0x17c200,276.9,303.1,0
0x17c280,276.9,303.2,0
0x17c300,277.7,306.7,0
0x17c380,277.6,306.6,0
0x17c400,276.5,314.4,0
0x17c480,276.6,314.3,0
0x17c500,303.2,277.4,1
0x17c580,303.3,277.5,1
0x17c600,276.7,314.3,0
0x17c680,276.6,314.4,0
0x17c700,303.3,277.6,1
0x17c780,303.3,277.5,1
0x17c800,303.6,279.0,1
0x17c880,303.5,279.1,1
0x17c900,277.4,304.8,0
0x17c980,277.6,304.8,0
0x17ca00,303.6,279.2,1
0x17ca80,303.5,279.1,1
0x17cb00,278.0,304.8,0
0x17cb80,277.9,304.8,0
0x17cc00,276.7,306.8,0
0x17cc80,276.8,306.7,0
0x17cd00,277.2,311.1,0
0x17cd80,277.1,311.3,0
0x17ce00,276.7,306.9,0
0x17ce80,276.8,306.7,0
0x17cf00,276.9,311.2,0
0x17cf80,277.2,311.3,0
0x17d000,277.2,304.2,0
0x17d080,277.1,304.0,0
0x17d100,278.5,302.4,0
0x17d180,278.3,302.3,0
0x17d200,277.2,304.2,0
0x17d280,277.2,304.1,0
0x17d300,278.1,302.4,0
0x17d380,278.1,302.4,0
0x17d400,302.7,275.1,1
0x17d480,302.7,275.1,1
0x17d500,277.8,308.5,0
0x17d580,277.4,308.4,0
0x17d600,302.6,275.1,1
0x17d680,302.6,275.1,1
0x17d700,277.7,308.4,0
0x17d780,277.7,308.4,0
0x17d800,277.7,300.4,0
0x17d880,277.5,300.3,0
0x17d900,303.3,274.3,1
0x17d980,303.2,274.3,1
0x17da00,277.5,300.4,0
0x17da80,277.5,300.2,0
0x17db00,303.2,274.3,1
0x17db80,303.2,274.2,1
0x17dc00,277.4,311.7,0
0x17dc80,277.1,311.5,0
0x17dd00,278.3,304.0,0
0x17dd80,278.0,303.9,0
0x17de00,277.1,311.6,0
0x17de80,277.2,311.5,0
0x17df00,278.3,303.7,0
0x17df80,278.2,303.8,0
0x17e000,277.8,312.7,0
0x17e080,277.8,312.9,0
0x17e100,304.4,276.5,1
0x17e180,304.5,276.5,1
0x17e200,277.5,312.9,0
0x17e280,277.5,312.8,0
0x17e300,304.3,276.4,1
0x17e380,304.2,276.6,1
0x17e400,279.0,302.3,0
0x17e480,279.1,302.4,0
0x17e500,278.4,305.4,0
0x17e580,278.5,305.3,0
0x17e600,279.0,302.2,0
0x17e680,279.1,302.3,0
0x17e700,278.5,305.3,0
0x17e780,278.7,305.4,0
0x17e800,278.9,305.7,0
0x17e880,279.0,305.5,0
0x17e900,278.3,308.6,0
0x17e980,278.3,308.6,0
0x17ea00,278.9,305.7,0
0x17ea80,278.8,305.6,0
0x17eb00,278.1,308.5,0
0x17eb80,278.2,308.5,0
0x17ec00,304.3,275.7,1
0x17ec80,304.3,275.7,1
0x17ed00,278.7,301.9,0
0x17ed80,278.7,301.9,0
0x17ee00,304.4,275.9,1
0x17ee80,304.4,275.8,1
0x17ef00,278.7,301.8,0
0x17ef80,278.7,301.8,0
0x17f000,304.1,279.1,1
0x17f080,304.2,279.1,1
0x17f100,277.7,311.3,0
0x17f180,277.8,311.3,0
0x17f200,304.1,279.1,1
0x17f280,304.1,279.1,1
0x17f300,277.8,311.1,0
0x17f380,277.8,311.0,0
0x17f400,278.7,308.3,0
0x17f480,278.5,308.1,0
0x17f500,278.5,304.4,0
0x17f580,278.4,304.4,0
0x17f600,278.7,308.2,0
0x17f680,278.6,308.2,0
0x17f700,278.4,304.3,0
0x17f780,278.5,304.4,0
0x17f800,277.3,315.4,0
0x17f880,277.2,315.4,0
0x17f900,278.2,308.0,0
0x17f980,278.2,308.2,0
0x17fa00,277.3,315.6,0
0x17fa80,277.2,315.5,0
0x17fb00,278.2,308.0,0
0x17fb80,278.3,308.1,0
0x17fc00,278.5,305.0,0
0x17fc80,278.6,304.9,0
0x17fd00,304.5,278.8,1
0x17fd80,304.4,278.7,1
0x17fe00,278.7,304.9,0
0x17fe80,278.5,305.0,0
0x17ff00,304.6,278.7,1
0x17ff80,304.3,278.8,1
0x180000,280.9,315.2,0
0x180080,280.7,315.0,0
0x180100,303.6,275.0,1
0x180180,303.8,275.0,1
0x180200,280.8,315.1,0
0x180280,280.9,315.1,0
0x180300,303.7,275.2,1
0x180380,303.8,275.2,1
0x180400,303.0,274.6,1
0x180480,303.0,274.7,1
0x180500,277.3,300.3,0
0x180580,277.5,300.4,0
0x180600,303.1,274.5,1
0x180680,303.2,274.7,1
0x180700,277.4,300.4,0
0x180780,277.3,300.5,0
0x180800,302.7,275.2,1
0x180880,302.8,275.2,1
0x180900,303.9,275.8,1
0x180980,304.1,275.8,1
0x180a00,302.9,275.1,1
0x180a80,302.9,275.3,1
0x180b00,303.9,275.8,1
0x180b80,303.9,275.8,1
0x180c00,277.9,302.0,0
0x180c80,278.0,302.0,0
0x180d00,277.1,304.3,0
0x180d80,277.2,304.1,0
0x180e00,278.1,302.0,0
0x180e80,278.1,302.0,0
0x180f00,277.2,304.1,0
0x180f80,277.2,304.2,0
0x181000,302.4,278.0,1
0x181080,302.3,277.8,1
0x181100,280.9,315.1,0
0x181180,280.8,315.1,0
0x181200,302.3,277.7,1
0x181280,302.1,277.6,1
0x181300,280.8,315.0,0
0x181380,280.8,315.1,0
0x181400,277.9,304.7,0
0x181480,277.9,304.7,0
0x181500,303.6,278.6,1
0x181580,303.4,278.5,1
0x181600,277.7,304.7,0
0x181680,277.7,304.5,0
0x181700,303.8,278.6,1
0x181780,303.6,278.7,1
0x181800,302.8,277.1,1
0x181880,302.8,277.2,1
0x181900,303.5,277.5,1
0x181980,303.4,277.6,1
0x181a00,302.8,277.2,1
0x181a80,302.9,277.1,1
0x181b00,303.4,277.5,1
0x181b80,303.4,277.6,1
0x181c00,277.7,306.7,0
0x181c80,277.4,306.6,0
0x181d00,276.9,303.0,0
0x181d80,276.9,303.2,0
0x181e00,277.6,306.8,0
0x181e80,277.7,306.6,0
0x181f00,277.0,303.1,0
0x181f80,277.0,302.8,0
0x182000,308.3,282.8,1
0x182080,308.4,282.9,1
0x182100,282.5,308.6,0
0x182180,282.4,308.6,0
0x182200,308.4,282.8,1
0x182280,308.3,282.7,1
0x182300,282.5,308.9,0
0x182380,282.4,308.8,0
0x182400,281.1,318.7,0
0x182480,281.1,318.7,0
0x182500,306.2,281.5,1
0x182580,306.3,281.6,1
0x182600,281.2,318.7,0
0x182680,281.2,318.7,0
0x182700,306.2,281.4,1
0x182780,306.2,281.3,1
0x182800,280.9,307.2,0
0x182880,280.8,307.2,0
0x182900,282.3,311.8,0
0x182980,282.4,311.8,0
0x182a00,280.8,307.2,0
0x182a80,280.9,307.0,0
0x182b00,282.4,312.0,0
0x182b80,282.5,312.0,0
0x182c00,307.8,282.9,1
0x182c80,307.8,283.0,1
0x182d00,306.8,281.3,1
0x182d80,306.7,281.3,1
0x182e00,307.9,282.8,1
0x182e80,307.8,283.0,1
0x182f00,306.6,281.1,1
0x182f80,306.6,281.3,1
0x183000,281.3,304.6,0
0x183080,281.4,304.6,0
0x183100,307.0,278.7,1
0x183180,306.9,278.7,1
0x183200,281.1,304.6,0
0x183280,281.2,304.5,0
0x183300,307.0,278.7,1
0x183380,307.0,278.8,1
0x183400,308.3,280.5,1
0x183480,308.4,280.4,1
0x183500,282.0,313.2,0
0x183580,281.8,313.0,0
0x183600,308.1,280.6,1
0x183680,308.4,280.5,1
0x183700,281.9,313.1,0
0x183780,282.0,313.2,0
0x183800,281.3,307.8,0
0x183880,281.1,307.7,0
0x183900,282.9,306.1,0
0x183980,283.0,306.2,0
0x183a00,281.1,307.7,0
0x183a80,281.1,307.7,0
0x183b00,282.8,306.2,0
0x183b80,282.8,306.2,0
0x183c00,308.8,280.0,1
0x183c80,308.6,280.1,1
0x183d00,306.6,278.7,1
0x183d80,306.6,278.6,1
0x183e00,308.6,280.2,1
0x183e80,308.6,280.2,1
0x183f00,306.6,278.8,1
0x183f80,306.5,278.7,1
0x184000,303.6,274.8,1
0x184080,303.8,274.8,1
0x184100,303.1,274.2,1
0x184180,303.1,274.2,1
0x184200,303.7,274.8,1
0x184280,303.8,274.8,1
0x184300,303.1,274.4,1
0x184380,303.2,274.4,1
0x184400,277.4,300.3,0
0x184480,277.5,300.3,0
0x184500,278.2,304.0,0
0x184580,278.3,303.9,0
0x184600,277.3,300.6,0
0x184680,277.5,300.6,0
0x184700,278.2,304.0,0
0x184780,278.2,303.9,0
0x184800,277.7,308.5,0
0x184880,277.7,308.7,0
0x184900,302.6,275.2,1
0x184980,302.7,275.2,1
0x184a00,277.8,308.6,0
0x184a80,277.6,308.6,0
0x184b00,302.9,275.2,1
0x184b80,302.8,275.2,1
0x184c00,303.8,276.5,1
0x184c80,303.9,276.6,1
0x184d00,278.2,302.3,0
0x184d80,278.2,302.3,0
0x184e00,303.9,276.5,1
0x184e80,303.9,276.7,1
0x184f00,278.0,302.3,0
0x184f80,278.1,302.4,0
0x185000,303.6,279.2,1
0x185080,303.5,279.1,1
0x185100,302.3,277.9,1
0x185180,302.3,277.7,1
0x185200,303.5,279.1,1
0x185280,303.5,279.0,1
0x185300,302.4,277.8,1
0x185380,302.5,277.7,1
0x185400,276.9,306.7,0
0x185480,276.8,306.7,0
0x185500,277.7,304.8,0
0x185580,277.7,304.8,0
0x185600,276.7,306.6,0
0x185680,276.6,306.7,0
0x185700,277.6,304.8,0
0x185780,277.8,304.8,0
0x185800,303.4,277.5,1
0x185880,303.4,277.6,1
0x185900,276.8,314.3,0
0x185980,276.8,314.2,0
0x185a00,303.5,277.6,1
0x185a80,303.3,277.6,1
0x185b00,276.9,314.4,0
0x185b80,276.7,314.3,0
0x185c00,277.1,303.1,0
0x185c80,277.0,303.1,0
0x185d00,302.8,277.2,1
0x185d80,302.6,277.2,1
0x185e00,277.0,303.0,0
0x185e80,277.0,303.0,0
0x185f00,302.9,277.1,1
0x185f80,302.7,277.2,1
0x186000,278.6,305.0,0
0x186080,278.5,305.0,0
0x186100,278.1,308.0,0
0x186180,278.1,308.0,0
0x186200,278.5,305.0,0
0x186280,278.7,305.1,0
0x186300,278.1,308.0,0
0x186380,278.3,308.0,0
0x186400,303.9,279.0,1
0x186480,304.0,279.0,1
0x186500,304.3,278.8,1
0x186580,304.5,278.8,1
0x186600,303.9,278.9,1
0x186680,303.9,279.0,1
0x186700,304.5,278.8,1
0x186780,304.3,278.7,1
0x186800,304.2,278.7,1
0x186880,304.2,278.6,1
0x186900,278.4,304.5,0
0x186980,278.4,304.6,0
0x186a00,304.2,278.7,1
0x186a80,304.1,278.7,1
0x186b00,278.5,304.5,0
0x186b80,278.5,304.6,0
0x186c00,277.8,311.0,0
0x186c80,277.8,311.2,0
0x186d00,304.2,279.0,1
0x186d80,304.1,279.0,1
0x186e00,277.9,311.0,0
0x186e80,278.0,311.2,0
0x186f00,304.1,279.2,1
0x186f80,304.1,279.2,1
0x187000,279.0,305.6,0
0x187080,278.7,305.6,0
0x187100,278.5,301.9,0
0x187180,278.5,301.9,0
0x187200,278.8,305.7,0
0x187280,278.9,305.6,0
0x187300,278.6,302.0,0
0x187380,278.9,301.9,0
0x187400,304.4,276.0,1
0x187480,304.4,275.9,1
0x187500,304.2,276.8,1
0x187580,304.5,276.7,1
0x187600,304.3,276.0,1
0x187680,304.3,275.9,1
0x187700,304.3,276.6,1
0x187780,304.5,276.4,1
0x187800,279.0,302.2,0
0x187880,279.1,302.3,0
0x187900,304.8,276.5,1
0x187980,304.6,276.3,1
0x187a00,279.1,302.3,0
0x187a80,279.0,302.4,0
0x187b00,305.0,276.3,1
0x187b80,304.8,276.2,1
0x187c00,304.4,276.6,1
0x187c80,304.3,276.4,1
0x187d00,277.6,312.9,0
0x187d80,277.6,312.9,0
0x187e00,304.2,276.4,1
0x187e80,304.1,276.4,1
0x187f00,277.5,312.8,0
0x187f80,277.6,312.9,0
0x188000,281.4,315.9,0
0x188080,281.4,315.8,0
0x188100,306.6,278.8,1
0x188180,306.6,278.7,1
0x188200,281.5,316.0,0
0x188280,281.6,315.9,0
0x188300,306.5,278.8,1
0x188380,306.7,278.8,1
0x188400,308.7,280.1,1
0x188480,308.7,280.3,1
0x188500,282.9,306.3,0
0x188580,283.0,306.2,0
0x188600,308.9,280.2,1
0x188680,308.8,280.1,1
0x188700,283.0,306.3,0
0x188780,282.9,306.2,0
0x188800,308.4,280.5,1
0x188880,308.3,280.5,1
0x188900,306.9,278.7,1
0x188980,306.9,278.7,1
0x188a00,308.3,280.5,1
0x188a80,308.3,280.4,1
0x188b00,307.1,278.6,1
0x188b80,307.1,278.7,1
0x188c00,281.2,304.6,0
0x188c80,281.2,304.7,0
0x188d00,282.7,309.5,0
0x188d80,282.9,309.5,0
0x188e00,281.4,304.7,0
0x188e80,281.2,304.7,0
0x188f00,282.8,309.5,0
0x188f80,282.8,309.5,0
0x189000,308.0,283.1,1
0x189080,308.0,283.0,1
0x189100,281.8,315.6,0
0x189180,281.6,315.5,0
0x189200,308.0,282.7,1
0x189280,307.9,282.8,1
0x189300,281.7,315.5,0
0x189380,281.8,315.5,0
0x189400,280.9,307.0,0
0x189480,281.0,307.0,0
0x189500,306.8,281.1,1
0x189580,306.7,281.2,1
0x189600,280.9,307.0,0
0x189680,280.9,307.1,0
0x189700,306.6,281.1,1
0x189780,306.6,281.1,1
0x189800,308.5,282.8,1
0x189880,308.3,282.9,1
0x189900,306.3,281.3,1
0x189980,306.3,281.4,1
0x189a00,308.2,282.9,1
0x189a80,308.3,282.8,1
0x189b00,305.9,281.2,1
0x189b80,306.1,281.4,1
0x189c00,280.6,310.3,0
0x189c80,280.8,310.3,0
0x189d00,282.4,308.7,0
0x189d80,282.5,308.6,0
0x189e00,280.7,310.3,0
0x189e80,280.6,310.2,0
0x189f00,282.4,308.8,0
0x189f80,282.5,308.7,0
0x18a000,302.8,277.0,1
0x18a080,303.0,277.1,1
0x18a100,276.9,303.0,0
0x18a180,277.0,302.9,0
0x18a200,302.6,277.1,1
0x18a280,302.8,277.1,1
0x18a300,276.8,303.1,0
0x18a380,276.9,303.2,0
0x18a400,280.4,317.5,0
0x18a480,280.4,317.4,0
0x18a500,303.5,277.6,1
0x18a580,303.4,277.5,1
0x18a600,280.4,317.5,0
0x18a680,280.4,317.5,0
0x18a700,303.3,277.6,1
0x18a780,303.3,277.6,1
0x18a800,277.5,304.8,0
0x18a880,277.8,304.8,0
0x18a900,277.0,306.9,0
0x18a980,277.0,306.7,0
0x18aa00,277.6,304.7,0
0x18aa80,277.8,304.9,0
0x18ab00,276.9,306.6,0
0x18ab80,276.9,306.6,0
0x18ac00,302.4,277.8,1
0x18ac80,302.3,277.8,1
0x18ad00,303.4,278.6,1
0x18ad80,303.4,278.7,1
0x18ae00,302.3,277.9,1
0x18ae80,302.4,278.0,1
0x18af00,303.2,278.8,1
0x18af80,303.3,278.8,1
0x18b000,277.8,301.9,0
0x18b080,278.0,302.0,0
0x18b100,303.9,275.9,1
0x18b180,303.9,275.9,1
0x18b200,278.0,302.0,0
0x18b280,278.1,301.9,0
0x18b300,304.0,275.9,1
0x18b380,303.9,275.8,1
0x18b400,303.0,275.4,1
0x18b480,302.8,275.4,1
0x18b500,281.2,312.5,0
0x18b580,281.3,312.5,0
0x18b600,302.8,275.5,1
0x18b680,302.6,275.4,1
0x18b700,281.3,312.5,0
0x18b780,281.2,312.4,0
0x18b800,278.0,304.2,0
0x18b880,278.0,304.2,0
0x18b900,277.4,300.5,0
0x18b980,277.6,300.4,0
0x18ba00,278.1,304.2,0
0x18ba80,278.1,304.1,0
0x18bb00,277.5,300.5,0
0x18bb80,277.5,300.4,0
0x18bc00,303.1,274.7,1
0x18bc80,303.1,274.6,1
0x18bd00,303.7,275.3,1
0x18bd80,303.7,275.3,1
0x18be00,303.1,274.5,1
0x18be80,303.0,274.5,1
0x18bf00,303.7,275.3,1
0x18bf80,303.7,275.2,1
0x18c000,304.0,276.4,1
0x18c080,304.2,276.4,1
0x18c100,304.5,276.3,1
0x18c180,304.7,276.4,1
0x18c200,304.3,276.5,1
0x18c280,304.2,276.4,1
0x18c300,304.7,276.2,1
0x18c380,304.8,276.2,1
0x18c400,279.0,302.3,0
0x18c480,278.9,302.3,0
0x18c500,278.7,305.4,0
0x18c580,278.7,305.3,0
0x18c600,278.9,302.3,0
0x18c680,278.9,302.3,0
0x18c700,278.4,305.4,0
0x18c780,278.4,305.3,0
0x18c800,278.1,308.4,0
0x18c880,278.2,308.4,0
0x18c900,304.5,276.5,1
0x18c980,304.4,276.4,1
0x18ca00,278.4,308.5,0
0x18ca80,278.3,308.5,0
0x18cb00,304.4,276.4,1
0x18cb80,304.6,276.4,1
0x18cc00,304.3,275.8,1
0x18cc80,304.5,275.7,1
0x18cd00,278.5,301.8,0
0x18cd80,278.7,301.8,0
0x18ce00,304.4,275.9,1
0x18ce80,304.4,275.9,1
0x18cf00,278.5,301.9,0
0x18cf80,278.6,301.9,0
0x18d000,304.2,278.7,1
0x18d080,304.2,278.5,1
0x18d100,304.1,279.1,1
0x18d180,304.0,279.0,1
0x18d200,304.1,278.8,1
0x18d280,304.1,278.7,1
0x18d300,304.0,279.2,1
0x18d380,303.9,279.1,1
0x18d400,278.6,308.2,0
0x18d480,278.5,308.1,0
0x18d500,278.5,304.6,0
0x18d580,278.4,304.6,0
0x18d600,278.5,308.3,0
0x18d680,278.6,308.3,0
0x18d700,278.5,304.5,0
0x18d780,278.3,304.5,0
0x18d800,303.9,278.9,1
0x18d880,303.9,278.9,1
0x18d900,277.2,315.6,0
0x18d980,277.3,315.6,0
0x18da00,303.9,279.1,1
0x18da80,303.8,279.2,1
0x18db00,277.2,315.5,0
0x18db80,277.2,315.5,0
0x18dc00,278.6,304.9,0
0x18dc80,278.5,305.0,0
0x18dd00,304.6,278.8,1
0x18dd80,304.4,278.8,1
0x18de00,278.7,305.1,0
0x18de80,278.7,305.0,0
0x18df00,304.6,278.8,1
0x18df80,304.3,278.8,1
0x18e000,276.8,303.0,0
0x18e080,276.8,303.0,0
0x18e100,277.4,306.7,0
0x18e180,277.8,306.6,0
0x18e200,277.1,303.0,0
0x18e280,276.9,303.0,0
0x18e300,277.8,306.6,0
0x18e380,277.7,306.6,0
0x18e400,303.4,277.7,1
0x18e480,303.2,277.7,1
0x18e500,302.8,277.3,1
0x18e580,302.6,277.3,1
0x18e600,303.3,277.6,1
0x18e680,303.3,277.7,1
0x18e700,302.7,277.2,1
0x18e780,302.6,277.1,1
0x18e800,303.6,278.7,1
0x18e880,303.6,278.8,1
0x18e900,277.5,304.8,0
0x18e980,277.6,304.7,0
0x18ea00,303.6,278.9,1
0x18ea80,303.6,278.9,1
0x18eb00,277.6,304.9,0
0x18eb80,277.7,304.8,0
0x18ec00,277.0,311.3,0
0x18ec80,277.1,311.2,0
0x18ed00,302.3,277.7,1
0x18ed80,302.4,277.7,1
0x18ee00,277.3,311.3,0
0x18ee80,277.3,311.4,0
0x18ef00,302.4,277.6,1
0x18ef80,302.4,277.6,1
0x18f000,277.1,304.2,0
0x18f080,277.1,304.1,0
0x18f100,278.1,302.0,0
0x18f180,278.2,302.0,0
0x18f200,277.0,304.1,0
0x18f280,277.1,304.2,0
0x18f300,278.2,302.1,0
0x18f380,278.1,302.1,0
0x18f400,304.0,276.6,1
0x18f480,303.8,276.5,1
0x18f500,302.8,275.0,1
0x18f580,302.8,275.0,1
0x18f600,303.7,276.5,1
0x18f680,303.8,276.5,1
0x18f700,302.7,274.9,1
0x18f780,302.7,275.0,1
0x18f800,277.5,300.5,0
0x18f880,277.5,300.3,0
0x18f900,303.1,274.5,1
0x18f980,303.1,274.5,1
0x18fa00,277.5,300.3,0
0x18fa80,277.6,300.4,0
0x18fb00,303.1,274.4,1
0x18fb80,303.1,274.4,1
0x18fc00,303.7,274.7,1
0x18fc80,303.7,274.7,1
0x18fd00,277.2,311.7,0
0x18fd80,277.2,311.5,0
0x18fe00,303.7,274.7,1
0x18fe80,303.9,274.7,1
0x18ff00,277.1,311.6,0
0x18ff80,277.2,311.6,0
0x190000,280.5,315.1,0
0x190080,280.7,315.1,0
0x190100,302.4,277.5,1
0x190180,302.2,277.6,1
0x190200,280.8,315.2,0
0x190280,280.7,315.0,0
0x190300,302.5,277.7,1
0x190380,302.4,277.7,1
0x190400,303.3,278.5,1
0x190480,303.4,278.7,1
0x190500,277.8,304.4,0
0x190580,277.9,304.5,0
0x190600,303.4,278.7,1
0x190680,303.3,278.7,1
0x190700,277.7,304.5,0
0x190780,277.8,304.7,0
0x190800,303.2,277.5,1
0x190880,303.3,277.5,1
0x190900,302.5,277.0,1
0x190980,302.8,277.0,1
0x190a00,303.4,277.7,1
0x190a80,303.4,277.5,1
0x190b00,302.7,277.1,1
0x190b80,302.8,277.0,1
0x190c00,277.0,303.1,0
0x190c80,277.1,303.0,0
0x190d00,277.6,306.7,0
0x190d80,277.7,306.7,0
0x190e00,277.0,303.1,0
0x190e80,277.0,303.0,0
0x190f00,277.3,306.7,0
0x190f80,277.6,306.5,0
0x191000,303.8,275.5,1
0x191080,303.7,275.2,1
0x191100,280.8,314.9,0
0x191180,280.8,314.9,0
0x191200,303.8,275.4,1
0x191280,303.7,275.3,1
0x191300,280.7,314.9,0
0x191380,280.7,315.0,0
0x191400,277.4,300.3,0
0x191480,277.2,300.2,0
0x191500,303.1,274.3,1
0x191580,303.1,274.2,1
0x191600,277.2,300.3,0
0x191680,277.4,300.3,0
0x191700,303.0,274.2,1
0x191780,303.2,274.1,1
