line,offset,latA,latB,label
4559,0x8e780,303.7,278.9,1
4560,0x8e800,278.1,311.1,0
4561,0x8e880,277.9,311.1,0
4562,0x8e900,278.5,308.2,0
4563,0x8e980,278.4,308.2,0
4564,0x8ea00,277.8,311.0,0
4565,0x8ea80,277.9,311.1,0
4566,0x8eb00,278.4,308.3,0
4567,0x8eb80,278.7,308.3,0
4568,0x8ec00,278.5,304.4,0
4569,0x8ec80,278.4,304.7,0
4570,0x8ed00,304.4,278.7,1
4571,0x8ed80,304.2,278.7,1
4572,0x8ee00,278.5,304.6,0
4573,0x8ee80,278.7,304.5,0
4574,0x8ef00,304.3,278.7,1
4575,0x8ef80,304.2,278.6,1
4576,0x8f000,278.8,302.0,0
4577,0x8f080,278.9,301.8,0
4578,0x8f100,278.7,305.7,0
4579,0x8f180,278.9,305.6,0
4580,0x8f200,278.7,301.9,0
4581,0x8f280,278.9,301.9,0
4582,0x8f300,278.9,305.5,0
4583,0x8f380,279.0,305.6,0
4584,0x8f400,304.4,276.8,1
4585,0x8f480,304.3,276.7,1
4586,0x8f500,304.8,275.9,1
4587,0x8f580,304.6,276.0,1
4588,0x8f600,304.5,276.7,1
4589,0x8f680,304.5,276.7,1
4590,0x8f700,304.8,275.9,1
4591,0x8f780,304.6,275.8,1
4592,0x8f800,278.8,305.2,0
4593,0x8f880,278.7,305.5,0
4594,0x8f900,277.5,312.7,0
4595,0x8f980,277.5,312.8,0
4596,0x8fa00,278.8,305.5,0
4597,0x8fa80,278.5,305.4,0
4598,0x8fb00,277.5,312.8,0
4599,0x8fb80,277.5,312.7,0
4600,0x8fc00,304.8,276.5,1
4601,0x8fc80,304.6,276.3,1
4602,0x8fd00,279.2,302.3,0
4603,0x8fd80,279.2,302.3,0
4604,0x8fe00,304.7,276.4,1
4605,0x8fe80,304.8,276.3,1
4606,0x8ff00,279.3,302.2,0
4607,0x8ff80,279.2,302.4,0
4608,0x90000,280.9,307.2,0
4609,0x90080,280.9,307.2,0
4610,0x90100,306.7,281.3,1
4611,0x90180,306.7,281.3,1
4612,0x90200,280.9,307.0,0
4613,0x90280,280.9,307.0,0
4614,0x90300,306.7,281.2,1
4615,0x90380,306.6,281.2,1
4616,0x90400,281.6,315.4,0
4617,0x90480,281.6,315.5,0
4618,0x90500,282.3,312.0,0
4619,0x90580,282.5,312.0,0
4620,0x90600,281.8,315.5,0
4621,0x90680,281.7,315.5,0
4622,0x90700,282.2,312.0,0
4623,0x90780,282.5,311.8,0
4624,0x90800,308.4,282.9,1
4625,0x90880,308.4,282.8,1
4626,0x90900,306.2,281.5,1
4627,0x90980,306.4,281.6,1
4628,0x90a00,308.4,282.7,1
4629,0x90a80,308.4,282.9,1
4630,0x90b00,306.4,281.6,1
4631,0x90b80,306.4,281.5,1
4632,0x90c00,280.8,310.3,0
4633,0x90c80,280.9,310.1,0
4634,0x90d00,282.4,308.8,0
4635,0x90d80,282.5,308.7,0
4636,0x90e00,280.9,310.3,0
4637,0x90e80,280.8,310.4,0
4638,0x90f00,282.5,308.9,0
4639,0x90f80,282.3,308.9,0
4640,0x91000,308.8,280.4,1
4641,0x91080,308.6,280.5,1
4642,0x91100,283.2,306.1,0
4643,0x91180,282.9,306.1,0
4644,0x91200,308.7,280.6,1
4645,0x91280,308.8,280.4,1
4646,0x91300,283.1,306.3,0
4647,0x91380,282.9,306.0,0
4648,0x91400,281.1,307.8,0
4649,0x91480,281.0,307.6,0
4650,0x91500,281.6,316.0,0
4651,0x91580,281.6,316.0,0
4652,0x91600,281.3,307.8,0
4653,0x91680,281.2,307.6,0
4654,0x91700,281.6,316.1,0
4655,0x91780,281.7,316.2,0
4656,0x91800,308.4,280.3,1
4657,0x91880,308.5,280.5,1
4658,0x91900,307.2,278.6,1
4659,0x91980,307.1,278.7,1
4660,0x91a00,308.3,280.3,1
4661,0x91a80,308.4,280.4,1
4662,0x91b00,307.2,278.8,1
4663,0x91b80,307.1,278.8,1
4664,0x91c00,281.3,304.6,0
4665,0x91c80,281.2,304.5,0
4666,0x91d00,282.8,309.5,0
4667,0x91d80,282.9,309.3,0
4668,0x91e00,281.3,304.3,0
4669,0x91e80,281.3,304.7,0
4670,0x91f00,282.8,309.4,0
4671,0x91f80,282.6,309.4,0
4672,0x92000,281.3,312.7,0
4673,0x92080,281.3,312.8,0
4674,0x92100,277.3,304.3,0
4675,0x92180,277.4,304.2,0
4676,0x92200,281.3,312.7,0
4677,0x92280,281.2,312.7,0
4678,0x92300,277.2,304.1,0
4679,0x92380,277.3,304.2,0
4680,0x92400,278.0,302.1,0
4681,0x92480,278.2,302.0,0
4682,0x92500,303.9,275.8,1
4683,0x92580,303.8,275.8,1
4684,0x92600,278.0,302.0,0
4685,0x92680,278.1,301.9,0
4686,0x92700,303.8,275.8,1
4687,0x92780,303.9,275.6,1
4688,0x92800,278.1,304.1,0
4689,0x92880,278.0,304.2,0
4690,0x92900,277.4,300.3,0
4691,0x92980,277.4,300.5,0
4692,0x92a00,278.2,304.2,0
4693,0x92a80,278.1,304.2,0
4694,0x92b00,277.6,300.4,0
4695,0x92b80,277.5,300.4,0
4696,0x92c00,303.2,274.4,1
4697,0x92c80,303.2,274.4,1
4698,0x92d00,304.1,275.4,1
4699,0x92d80,303.8,275.3,1
4700,0x92e00,303.1,274.3,1
4701,0x92e80,303.0,274.2,1
4702,0x92f00,303.9,275.3,1
4703,0x92f80,303.6,275.3,1
4704,0x93000,277.6,306.7,0
4705,0x93080,277.6,306.8,0
4706,0x93100,280.5,317.5,0
4707,0x93180,280.4,317.6,0
4708,0x93200,277.8,306.8,0
4709,0x93280,277.7,306.7,0
4710,0x93300,280.4,317.5,0
4711,0x93380,280.2,317.5,0
4712,0x93400,302.8,276.9,1
4713,0x93480,302.8,276.9,1
4714,0x93500,277.0,303.1,0
4715,0x93580,277.1,303.0,0
4716,0x93600,302.9,277.0,1
4717,0x93680,302.8,276.9,1
4718,0x93700,277.2,303.2,0
4719,0x93780,277.1,303.1,0
4720,0x93800,277.9,304.7,0
4721,0x93880,277.9,304.8,0
4722,0x93900,277.1,306.9,0
4723,0x93980,277.0,306.8,0
4724,0x93a00,277.8,304.8,0
4725,0x93a80,277.9,304.8,0
4726,0x93b00,276.8,306.7,0
4727,0x93b80,276.8,306.8,0
4728,0x93c00,302.5,277.8,1
4729,0x93c80,302.4,277.7,1
4730,0x93d00,303.6,278.7,1
4731,0x93d80,303.4,278.7,1
4732,0x93e00,302.3,277.6,1
4733,0x93e80,302.2,277.5,1
4734,0x93f00,303.7,278.7,1
4735,0x93f80,303.5,278.6,1
4736,0x94000,304.1,278.3,1
4737,0x94080,304.2,278.6,1
4738,0x94100,304.1,279.2,1
4739,0x94180,304.2,279.1,1
4740,0x94200,304.2,278.5,1
4741,0x94280,304.1,278.6,1
4742,0x94300,304.1,279.2,1
4743,0x94380,304.0,279.4,1
4744,0x94400,278.6,308.2,0
4745,0x94480,278.4,308.2,0
4746,0x94500,278.4,304.7,0
4747,0x94580,278.4,304.6,0
4748,0x94600,278.7,308.3,0
4749,0x94680,278.6,308.2,0
4750,0x94700,278.4,304.6,0
4751,0x94780,278.4,304.6,0
4752,0x94800,278.5,304.8,0
4753,0x94880,278.7,304.9,0
4754,0x94900,304.5,279.1,1
4755,0x94980,304.5,278.9,1
4756,0x94a00,278.7,304.8,0
4757,0x94a80,278.8,304.9,0
4758,0x94b00,304.6,279.1,1
4759,0x94b80,304.3,279.0,1
4760,0x94c00,277.3,315.7,0
4761,0x94c80,277.3,315.5,0
4762,0x94d00,278.3,308.2,0
4763,0x94d80,278.2,308.0,0
4764,0x94e00,277.2,315.6,0
4765,0x94e80,277.2,315.5,0
4766,0x94f00,278.3,307.7,0
4767,0x94f80,278.4,307.7,0
4768,0x95000,304.4,276.3,1
4769,0x95080,304.2,276.3,1
4770,0x95100,304.8,276.4,1
4771,0x95180,304.9,276.4,1
4772,0x95200,304.3,276.3,1
4773,0x95280,304.3,276.3,1
4774,0x95300,304.7,276.4,1
4775,0x95380,304.6,276.3,1
4776,0x95400,279.2,302.4,0
4777,0x95480,279.0,302.3,0
4778,0x95500,278.7,305.4,0
4779,0x95580,278.6,305.4,0
4780,0x95600,279.1,302.1,0
4781,0x95680,279.1,302.3,0
4782,0x95700,278.7,305.5,0
4783,0x95780,278.7,305.3,0
4784,0x95800,304.7,275.6,1
4785,0x95880,304.5,275.8,1
4786,0x95900,278.7,302.0,0
4787,0x95980,278.8,302.0,0
4788,0x95a00,304.5,275.8,1
4789,0x95a80,304.4,275.7,1
4790,0x95b00,278.8,302.0,0
4791,0x95b80,278.8,301.8,0
4792,0x95c00,279.0,305.5,0
4793,0x95c80,278.9,305.5,0
4794,0x95d00,278.3,308.5,0
4795,0x95d80,278.2,308.5,0
4796,0x95e00,279.0,305.4,0
4797,0x95e80,278.9,305.6,0
4798,0x95f00,278.4,308.5,0
4799,0x95f80,278.2,308.5,0
4800,0x96000,277.3,304.2,0
4801,0x96080,277.0,304.0,0
4802,0x96100,278.1,302.2,0
4803,0x96180,278.1,302.5,0
4804,0x96200,277.2,304.1,0
4805,0x96280,277.4,304.1,0
4806,0x96300,278.1,302.2,0
4807,0x96380,278.1,302.2,0
4808,0x96400,304.0,276.2,1
4809,0x96480,303.9,276.3,1
4810,0x96500,302.7,275.1,1
4811,0x96580,302.8,275.1,1
4812,0x96600,303.9,276.2,1
4813,0x96680,304.1,276.2,1
4814,0x96700,302.7,275.2,1
4815,0x96780,302.7,275.1,1
4816,0x96800,277.4,311.6,0
4817,0x96880,277.1,311.7,0
4818,0x96900,278.4,303.8,0
4819,0x96980,278.3,303.9,0
4820,0x96a00,277.1,311.7,0
4821,0x96a80,277.2,311.7,0
4822,0x96b00,278.4,304.0,0
4823,0x96b80,278.4,304.0,0
4824,0x96c00,277.4,300.5,0
4825,0x96c80,277.4,300.4,0
4826,0x96d00,303.1,274.6,1
4827,0x96d80,303.1,274.5,1
4828,0x96e00,277.4,300.3,0
4829,0x96e80,277.4,300.4,0
4830,0x96f00,303.3,274.6,1
4831,0x96f80,303.1,274.8,1
4832,0x97000,277.0,303.1,0
4833,0x97080,277.0,303.2,0
4834,0x97100,277.8,306.6,0
4835,0x97180,277.8,306.6,0
4836,0x97200,277.1,303.2,0
4837,0x97280,277.1,302.9,0
4838,0x97300,277.9,306.5,0
4839,0x97380,277.6,306.7,0
4840,0x97400,303.4,277.8,1
4841,0x97480,303.5,277.8,1
4842,0x97500,302.8,277.0,1
4843,0x97580,302.8,277.0,1
4844,0x97600,303.3,277.9,1
4845,0x97680,303.3,277.8,1
4846,0x97700,302.9,277.2,1
4847,0x97780,302.8,277.1,1
4848,0x97800,277.0,306.9,0
4849,0x97880,276.9,306.6,0
4850,0x97900,277.4,311.3,0
4851,0x97980,277.2,311.3,0
4852,0x97a00,276.9,306.7,0
4853,0x97a80,276.9,306.9,0
4854,0x97b00,277.1,311.3,0
4855,0x97b80,277.2,311.4,0
4856,0x97c00,303.6,278.6,1
4857,0x97c80,303.3,278.6,1
4858,0x97d00,277.7,304.7,0
4859,0x97d80,277.9,304.8,0
4860,0x97e00,303.5,278.6,1
4861,0x97e80,303.5,278.6,1
4862,0x97f00,277.9,304.8,0
4863,0x97f80,277.9,304.8,0
4864,0x98000,277.7,304.6,0
4865,0x98080,277.8,304.8,0
4866,0x98100,303.6,278.7,1
4867,0x98180,303.6,278.5,1
4868,0x98200,277.7,304.6,0
4869,0x98280,277.6,304.8,0
4870,0x98300,303.7,278.8,1
4871,0x98380,303.5,278.8,1
4872,0x98400,281.0,315.2,0
4873,0x98480,280.8,315.2,0
4874,0x98500,277.1,306.6,0
4875,0x98580,276.8,306.5,0
4876,0x98600,280.8,315.2,0
4877,0x98680,280.9,315.2,0
4878,0x98700,276.8,306.5,0
4879,0x98780,277.1,306.7,0
4880,0x98800,302.8,277.2,1
4881,0x98880,302.7,277.2,1
4882,0x98900,303.4,277.8,1
4883,0x98980,303.3,277.8,1
4884,0x98a00,302.9,277.2,1
4885,0x98a80,302.9,277.0,1
4886,0x98b00,303.5,277.8,1
4887,0x98b80,303.3,277.8,1
4888,0x98c00,277.7,306.8,0
4889,0x98c80,277.6,306.4,0
4890,0x98d00,277.1,303.0,0
4891,0x98d80,277.0,303.0,0
4892,0x98e00,277.7,306.7,0
4893,0x98e80,277.6,306.7,0
4894,0x98f00,277.0,303.2,0
4895,0x98f80,277.0,303.1,0
4896,0x99000,303.4,274.7,1
4897,0x99080,303.3,274.6,1
4898,0x99100,277.5,300.6,0
4899,0x99180,277.3,300.5,0
4900,0x99200,303.3,274.4,1
4901,0x99280,303.3,274.4,1
4902,0x99300,277.5,300.4,0
4903,0x99380,277.6,300.3,0
4904,0x99400,278.1,304.2,0
4905,0x99480,278.0,304.2,0
4906,0x99500,280.8,315.0,0
4907,0x99580,280.7,315.1,0
4908,0x99600,278.1,304.0,0
4909,0x99680,278.2,303.9,0
4910,0x99700,280.7,314.9,0
4911,0x99780,280.9,315.0,0
4912,0x99800,303.0,275.3,1
4913,0x99880,302.9,275.5,1
4914,0x99900,304.2,276.2,1
4915,0x99980,304.0,276.2,1
4916,0x99a00,302.9,275.2,1
4917,0x99a80,303.0,275.4,1
4918,0x99b00,304.1,276.2,1
4919,0x99b80,303.9,276.0,1
4920,0x99c00,278.1,302.0,0
4921,0x99c80,277.8,301.9,0
4922,0x99d00,277.2,304.1,0
4923,0x99d80,277.2,304.2,0
4924,0x99e00,278.2,302.0,0
4925,0x99e80,278.1,302.2,0
4926,0x99f00,277.1,304.2,0
4927,0x99f80,277.2,304.1,0
4928,0x9a000,282.1,313.1,0
4929,0x9a080,282.0,313.2,0
4930,0x9a100,283.0,309.4,0
4931,0x9a180,282.8,309.6,0
4932,0x9a200,282.1,313.2,0
4933,0x9a280,282.0,313.2,0
4934,0x9a300,282.8,309.5,0
4935,0x9a380,282.9,309.5,0
4936,0x9a400,281.4,304.6,0
4937,0x9a480,281.5,304.4,0
4938,0x9a500,307.3,278.6,1
4939,0x9a580,307.2,278.6,1
4940,0x9a600,281.5,304.5,0
4941,0x9a680,281.4,304.6,0
4942,0x9a700,307.3,278.8,1
4943,0x9a780,307.1,278.7,1
4944,0x9a800,281.0,307.8,0
4945,0x9a880,281.0,307.7,0
4946,0x9a900,282.9,306.1,0
4947,0x9a980,283.0,306.0,0
4948,0x9aa00,281.0,307.7,0
4949,0x9aa80,281.1,307.6,0
4950,0x9ab00,283.0,306.1,0
4951,0x9ab80,282.8,306.1,0
4952,0x9ac00,308.8,280.5,1
4953,0x9ac80,308.8,280.3,1
4954,0x9ad00,306.8,278.8,1
4955,0x9ad80,306.6,278.9,1
4956,0x9ae00,308.8,280.3,1
4957,0x9ae80,308.5,280.3,1
4958,0x9af00,306.8,278.8,1
4959,0x9af80,306.8,278.7,1
4960,0x9b000,280.9,310.3,0
4961,0x9b080,280.8,310.2,0
4962,0x9b100,281.3,318.5,0
4963,0x9b180,281.2,318.7,0
4964,0x9b200,280.8,310.3,0
4965,0x9b280,280.8,310.4,0
4966,0x9b300,281.2,318.7,0
4967,0x9b380,281.2,318.7,0
4968,0x9b400,308.4,282.9,1
4969,0x9b480,308.5,282.9,1
4970,0x9b500,282.4,308.9,0
4971,0x9b580,282.4,308.8,0
4972,0x9b600,308.5,282.8,1
4973,0x9b680,308.1,283.0,1
4974,0x9b700,282.7,308.9,0
4975,0x9b780,282.5,308.8,0
4976,0x9b800,280.9,306.9,0
4977,0x9b880,281.0,307.0,0
4978,0x9b900,282.4,312.1,0
4979,0x9b980,282.4,311.8,0
4980,0x9ba00,280.9,307.2,0
4981,0x9ba80,281.0,307.1,0
4982,0x9bb00,282.5,311.8,0
4983,0x9bb80,282.5,311.9,0
4984,0x9bc00,308.0,283.0,1
4985,0x9bc80,307.8,283.0,1
4986,0x9bd00,306.7,281.0,1
4987,0x9bd80,306.4,281.3,1
4988,0x9be00,308.0,283.1,1
4989,0x9be80,307.9,283.0,1
4990,0x9bf00,306.8,281.3,1
4991,0x9bf80,306.6,281.4,1
4992,0x9c000,303.5,278.9,1
4993,0x9c080,303.5,279.0,1
4994,0x9c100,302.5,277.6,1
4995,0x9c180,302.3,277.9,1
4996,0x9c200,303.7,278.8,1
4997,0x9c280,303.3,278.9,1
4998,0x9c300,302.3,277.8,1
4999,0x9c380,302.6,277.7,1
5000,0x9c400,276.9,306.8,0
5001,0x9c480,277.0,306.6,0
5002,0x9c500,277.8,304.8,0
5003,0x9c580,277.8,304.8,0
5004,0x9c600,276.8,306.6,0
5005,0x9c680,277.0,306.6,0
5006,0x9c700,277.9,304.8,0
5007,0x9c780,277.9,304.8,0
5008,0x9c800,277.0,303.1,0
5009,0x9c880,277.0,303.1,0
5010,0x9c900,303.0,277.0,1
5011,0x9c980,303.0,277.1,1
5012,0x9ca00,277.1,303.0,0
5013,0x9ca80,277.2,303.0,0
5014,0x9cb00,303.0,277.1,1
5015,0x9cb80,302.8,277.1,1
5016,0x9cc00,277.0,314.3,0
5017,0x9cc80,276.9,314.2,0
5018,0x9cd00,277.8,306.6,0
5019,0x9cd80,277.8,306.5,0
5020,0x9ce00,276.7,314.3,0
5021,0x9ce80,276.8,314.4,0
5022,0x9cf00,278.0,306.6,0
5023,0x9cf80,277.9,306.7,0
5024,0x9d000,303.9,274.9,1
5025,0x9d080,303.8,275.0,1
5026,0x9d100,303.2,274.4,1
5027,0x9d180,303.3,274.4,1
5028,0x9d200,303.8,275.2,1
5029,0x9d280,303.7,275.1,1
5030,0x9d300,303.3,274.5,1
5031,0x9d380,303.2,274.5,1
5032,0x9d400,277.6,300.4,0
5033,0x9d480,277.5,300.7,0
5034,0x9d500,278.4,303.8,0
5035,0x9d580,278.3,303.9,0
5036,0x9d600,277.5,300.4,0
5037,0x9d680,277.6,300.4,0
5038,0x9d700,278.2,303.9,0
5039,0x9d780,278.3,304.0,0
5040,0x9d800,303.8,276.3,1
5041,0x9d880,303.9,276.5,1
5042,0x9d900,278.3,302.1,0
5043,0x9d980,278.3,302.2,0
5044,0x9da00,304.2,276.4,1
5045,0x9da80,304.1,276.2,1
5046,0x9db00,278.2,302.4,0
5047,0x9db80,278.3,302.5,0
5048,0x9dc00,277.1,304.0,0
5049,0x9dc80,277.2,304.0,0
5050,0x9dd00,277.7,308.7,0
5051,0x9dd80,277.6,308.7,0
5052,0x9de00,277.2,304.3,0
5053,0x9de80,277.2,304.0,0
5054,0x9df00,277.6,308.7,0
5055,0x9df80,277.6,308.7,0
5056,0x9e000,279.1,305.7,0
5057,0x9e080,278.9,305.6,0
5058,0x9e100,278.8,301.7,0
5059,0x9e180,278.8,301.9,0
5060,0x9e200,279.0,305.8,0
5061,0x9e280,279.0,305.6,0
5062,0x9e300,278.8,301.8,0
5063,0x9e380,278.7,301.9,0
5064,0x9e400,304.8,275.9,1
5065,0x9e480,304.2,276.0,1
5066,0x9e500,304.5,276.5,1
5067,0x9e580,304.2,276.3,1
5068,0x9e600,304.6,275.7,1
5069,0x9e680,304.5,275.7,1
5070,0x9e700,304.4,276.5,1
5071,0x9e780,304.6,276.5,1
5072,0x9e800,277.7,312.8,0
5073,0x9e880,277.7,312.7,0
5074,0x9e900,278.6,305.3,0
5075,0x9e980,278.7,305.2,0
5076,0x9ea00,277.7,313.0,0
5077,0x9ea80,277.8,312.9,0
5078,0x9eb00,278.6,305.5,0
5079,0x9eb80,278.6,305.5,0
5080,0x9ec00,279.0,302.3,0
5081,0x9ec80,278.9,302.3,0
5082,0x9ed00,305.0,276.2,1
5083,0x9ed80,304.8,276.2,1
5084,0x9ee00,278.9,302.2,0
5085,0x9ee80,279.0,302.3,0
5086,0x9ef00,305.0,276.4,1
5087,0x9ef80,304.9,276.3,1
5088,0x9f000,278.6,305.0,0
5089,0x9f080,278.6,304.9,0
5090,0x9f100,278.0,307.9,0
5091,0x9f180,278.1,307.8,0
5092,0x9f200,278.6,305.0,0
5093,0x9f280,278.6,305.0,0
5094,0x9f300,278.1,307.9,0
5095,0x9f380,278.0,307.9,0
5096,0x9f400,304.1,278.8,1
5097,0x9f480,303.9,278.8,1
5098,0x9f500,304.5,279.0,1
5099,0x9f580,304.6,278.7,1
5100,0x9f600,303.7,279.0,1
5101,0x9f680,303.8,279.1,1
5102,0x9f700,304.6,279.0,1
5103,0x9f780,304.6,278.8,1
5104,0x9f800,278.7,308.2,0
5105,0x9f880,278.6,308.2,0
5106,0x9f900,277.9,311.1,0
5107,0x9f980,278.0,311.2,0
5108,0x9fa00,278.9,308.0,0
5109,0x9fa80,278.7,308.1,0
5110,0x9fb00,277.9,311.2,0
5111,0x9fb80,278.0,311.1,0
5112,0x9fc00,304.0,278.9,1
5113,0x9fc80,304.2,278.9,1
5114,0x9fd00,278.7,304.7,0
5115,0x9fd80,278.6,304.6,0
5116,0x9fe00,304.3,278.8,1
5117,0x9fe80,304.1,278.8,1
5118,0x9ff00,278.5,304.6,0
5119,0x9ff80,278.4,304.5,0
5120,0xa0000,306.3,281.4,1
5121,0xa0080,306.4,281.3,1
5122,0xa0100,308.4,282.8,1
5123,0xa0180,308.3,282.8,1
5124,0xa0200,306.2,281.4,1
5125,0xa0280,306.2,281.1,1
5126,0xa0300,308.4,283.0,1
5127,0xa0380,308.3,283.3,1
5128,0xa0400,280.6,310.3,0
5129,0xa0480,280.5,310.2,0
5130,0xa0500,281.0,318.6,0
5131,0xa0580,281.0,318.6,0
5132,0xa0600,280.6,310.5,0
5133,0xa0680,280.8,310.4,0
5134,0xa0700,281.1,318.5,0
5135,0xa0780,281.0,318.5,0
5136,0xa0800,307.0,281.2,1
5137,0xa0880,306.7,281.2,1
5138,0xa0900,280.8,307.0,0
5139,0xa0980,281.0,307.0,0
5140,0xa0a00,306.8,281.1,1
5141,0xa0a80,306.7,281.1,1
5142,0xa0b00,280.6,307.0,0
5143,0xa0b80,280.9,307.0,0
5144,0xa0c00,281.4,315.7,0
5145,0xa0c80,281.6,315.6,0
5146,0xa0d00,308.0,282.9,1
5147,0xa0d80,308.0,282.9,1
5148,0xa0e00,281.8,315.5,0
5149,0xa0e80,281.5,315.5,0
5150,0xa0f00,308.0,283.0,1
5151,0xa0f80,307.9,282.9,1
5152,0xa1000,307.2,278.6,1
5153,0xa1080,307.1,278.6,1
5154,0xa1100,308.2,280.5,1
5155,0xa1180,308.3,280.3,1
5156,0xa1200,307.2,278.6,1
5157,0xa1280,307.1,278.7,1
5158,0xa1300,308.5,280.4,1
5159,0xa1380,308.4,280.6,1
5160,0xa1400,282.2,313.2,0
5161,0xa1480,282.1,313.2,0
5162,0xa1500,282.6,309.5,0
5163,0xa1580,282.8,309.3,0
5164,0xa1600,282.1,313.1,0
5165,0xa1680,282.2,313.0,0
5166,0xa1700,282.7,309.6,0
5167,0xa1780,282.8,309.5,0
5168,0xa1800,282.9,306.0,0
5169,0xa1880,283.0,306.2,0
5170,0xa1900,308.9,280.2,1
5171,0xa1980,308.9,280.1,1
5172,0xa1a00,283.1,306.1,0
5173,0xa1a80,283.1,306.0,0
5174,0xa1b00,309.0,280.2,1
5175,0xa1b80,308.8,280.1,1
5176,0xa1c00,306.8,278.5,1
5177,0xa1c80,306.6,278.7,1
5178,0xa1d00,281.7,315.9,0
5179,0xa1d80,281.6,315.9,0
5180,0xa1e00,306.9,278.8,1
5181,0xa1e80,306.8,278.6,1
5182,0xa1f00,281.6,316.0,0
5183,0xa1f80,281.6,316.0,0
5184,0xa2000,278.3,304.2,0
5185,0xa2080,278.2,304.0,0
5186,0xa2100,280.8,314.9,0
5187,0xa2180,280.8,314.9,0
5188,0xa2200,278.3,304.2,0
5189,0xa2280,278.2,304.0,0
5190,0xa2300,280.9,314.9,0
5191,0xa2380,280.9,314.8,0
5192,0xa2400,303.9,275.2,1
5193,0xa2480,303.9,275.1,1
5194,0xa2500,303.2,274.3,1
5195,0xa2580,303.2,274.3,1
5196,0xa2600,303.8,275.1,1
5197,0xa2680,303.6,275.1,1
5198,0xa2700,303.1,274.5,1
5199,0xa2780,303.2,274.5,1
5200,0xa2800,281.2,312.8,0
5201,0xa2880,281.2,312.6,0
5202,0xa2900,303.0,275.0,1
5203,0xa2980,302.7,274.8,1
5204,0xa2a00,281.2,312.5,0
5205,0xa2a80,281.3,312.5,0
5206,0xa2b00,302.8,274.9,1
5207,0xa2b80,302.8,274.9,1
5208,0xa2c00,303.9,276.0,1
5209,0xa2c80,304.1,276.0,1
5210,0xa2d00,278.0,301.9,0
5211,0xa2d80,278.0,302.0,0
5212,0xa2e00,304.2,276.0,1
5213,0xa2e80,304.2,276.2,1
5214,0xa2f00,278.1,302.3,0
5215,0xa2f80,278.0,302.1,0
5216,0xa3000,280.6,315.0,0
5217,0xa3080,280.6,315.0,0
5218,0xa3100,276.9,306.7,0
5219,0xa3180,276.8,306.5,0
5220,0xa3200,280.7,315.0,0
5221,0xa3280,280.7,315.0,0
5222,0xa3300,276.8,306.6,0
5223,0xa3380,276.8,306.6,0
5224,0xa3400,303.8,278.9,1
5225,0xa3480,303.6,278.7,1
5226,0xa3500,302.4,277.6,1
5227,0xa3580,302.4,277.7,1
5228,0xa3600,303.6,278.7,1
5229,0xa3680,303.6,278.9,1
5230,0xa3700,302.4,277.6,1
5231,0xa3780,302.3,277.5,1
5232,0xa3800,303.2,277.8,1
5233,0xa3880,303.3,277.7,1
5234,0xa3900,280.4,317.5,0
5235,0xa3980,280.3,317.5,0
5236,0xa3a00,303.5,277.6,1
5237,0xa3a80,303.3,277.6,1
5238,0xa3b00,280.4,317.6,0
5239,0xa3b80,280.3,317.7,0
5240,0xa3c00,277.2,303.2,0
5241,0xa3c80,277.0,303.3,0
5242,0xa3d00,303.0,277.1,1
5243,0xa3d80,303.0,277.1,1
5244,0xa3e00,277.1,303.2,0
5245,0xa3e80,276.9,303.0,0
5246,0xa3f00,302.9,277.2,1
5247,0xa3f80,302.6,277.1,1
5248,0xa4000,304.4,279.0,1
5249,0xa4080,304.3,278.9,1
5250,0xa4100,278.8,305.1,0
5251,0xa4180,278.7,305.0,0
5252,0xa4200,304.6,278.9,1
5253,0xa4280,304.6,279.0,1
5254,0xa4300,278.7,305.0,0
5255,0xa4380,278.8,304.9,0
5256,0xa4400,277.5,315.4,0
5257,0xa4480,277.3,315.4,0
5258,0xa4500,304.0,279.0,1
5259,0xa4580,304.0,278.9,1
5260,0xa4600,277.3,315.3,0
5261,0xa4680,277.3,315.5,0
5262,0xa4700,303.9,278.8,1
5263,0xa4780,303.7,278.8,1
5264,0xa4800,304.0,279.2,1
5265,0xa4880,304.0,279.2,1
5266,0xa4900,304.4,278.7,1
5267,0xa4980,304.2,278.7,1
5268,0xa4a00,304.2,279.0,1
5269,0xa4a80,304.0,279.1,1
5270,0xa4b00,304.5,278.8,1
5271,0xa4b80,304.1,278.8,1
5272,0xa4c00,278.9,308.2,0
5273,0xa4c80,278.4,308.2,0
5274,0xa4d00,277.8,311.3,0
5275,0xa4d80,277.9,311.0,0
5276,0xa4e00,278.5,308.2,0
5277,0xa4e80,278.6,308.1,0
5278,0xa4f00,277.7,311.3,0
5279,0xa4f80,277.7,311.1,0
5280,0xa5000,278.8,301.8,0
5281,0xa5080,278.8,301.9,0
5282,0xa5100,304.7,276.0,1
5283,0xa5180,304.3,275.8,1
5284,0xa5200,278.8,301.9,0
5285,0xa5280,278.6,301.9,0
5286,0xa5300,304.6,275.9,1
5287,0xa5380,304.4,276.0,1
5288,0xa5400,304.4,276.3,1
5289,0xa5480,304.5,276.5,1
5290,0xa5500,278.4,308.5,0
5291,0xa5580,278.2,308.3,0
5292,0xa5600,304.7,276.4,1
5293,0xa5680,304.3,276.4,1
5294,0xa5700,278.3,308.5,0
5295,0xa5780,278.3,308.5,0
5296,0xa5800,305.0,276.1,1
5297,0xa5880,304.8,276.3,1
